,country.x,country_code.x,nutslevel.x,nuts2.x,regionname.x,type.x,year.x,party_abbreviation,party_english,party_native,partyfacts_id,partyvote.x,electorate.x,totalvote.x,validvote.x,uniqueid,left_right.x
2375,Romania,RO,2,RO12,Centru,EP,2019,ALDE,alliance of liberals and democrats,alianta liberalilor si democratilor,5662,27579,2139822,1097970,1066842,CentruALDE,
2376,Romania,RO,2,RO12,Centru,EP,2019,IND.,,,,29207,2139822,1097970,1066842,CentruIND.,
2377,Romania,RO,2,RO12,Centru,EP,2019,OTHER,,,,23099,2139822,1097970,1066842,CentruOTHER,
2378,Romania,RO,2,RO12,Centru,EP,2019,PMP,people's movement party,partidul miscarea populara,3210,38029,2139822,1097970,1066842,CentruPMP,6.2
2379,Romania,RO,2,RO12,Centru,EP,2019,PNL,national liberal party-bratianu,partidul national liberal-bratianu,6762,315469,2139822,1097970,1066842,CentruPNL,6.0543
2380,Romania,RO,2,RO12,Centru,EP,2019,PRO,pro romania,pro romania,7359,41325,2139822,1097970,1066842,CentruPRO,6
2381,Romania,RO,2,RO12,Centru,EP,2019,PSD,social democratic party,partidul social democrat,120,132521,2139822,1097970,1066842,CentruPSD,3.2325
2382,Romania,RO,2,RO12,Centru,EP,2019,UDM,democratic union of hungarians in romania / democratic alliance of hungarians in romania,uniunea democrata maghiara din romania / romaniai magyar demokrata szovetseg,1105,251264,2139822,1097970,1066842,CentruUDM,
2383,Romania,RO,2,RO12,Centru,EP,2019,USR-PLUS,save romania union,uniunea salvati romania,5969,208349,2139822,1097970,1066842,CentruUSR-PLUS,6
2384,Romania,RO,2,RO21,Nord-Est,EP,2019,ALDE,alliance of liberals and democrats,alianta liberalilor si democratilor,5662,54726,3231012,1351392,1295923,Nord-EstALDE,
2385,Romania,RO,2,RO21,Nord-Est,EP,2019,IND.,,,,66944,3231012,1351392,1295923,Nord-EstIND.,
2386,Romania,RO,2,RO21,Nord-Est,EP,2019,OTHER,,,,42239,3231012,1351392,1295923,Nord-EstOTHER,
2387,Romania,RO,2,RO21,Nord-Est,EP,2019,PMP,people's movement party,partidul miscarea populara,3210,73350,3231012,1351392,1295923,Nord-EstPMP,6.2
2388,Romania,RO,2,RO21,Nord-Est,EP,2019,PNL,national liberal party-bratianu,partidul national liberal-bratianu,6762,366541,3231012,1351392,1295923,Nord-EstPNL,6.0543
2389,Romania,RO,2,RO21,Nord-Est,EP,2019,PRO,pro romania,pro romania,7359,87421,3231012,1351392,1295923,Nord-EstPRO,6
2390,Romania,RO,2,RO21,Nord-Est,EP,2019,PSD,social democratic party,partidul social democrat,120,345077,3231012,1351392,1295923,Nord-EstPSD,3.2325
2391,Romania,RO,2,RO21,Nord-Est,EP,2019,UDM,democratic union of hungarians in romania / democratic alliance of hungarians in romania,uniunea democrata maghiara din romania / romaniai magyar demokrata szovetseg,1105,10425,3231012,1351392,1295923,Nord-EstUDM,
2392,Romania,RO,2,RO21,Nord-Est,EP,2019,UNPR,national union for the progress of romania,uniunea nationala pentru progresul romaniei,1541,3436,3231012,1351392,1295923,Nord-EstUNPR,
2393,Romania,RO,2,RO21,Nord-Est,EP,2019,USR-PLUS,save romania union,uniunea salvati romania,5969,245764,3231012,1351392,1295923,Nord-EstUSR-PLUS,6
2394,Romania,RO,2,RO22,Sud-Est,EP,2019,ALDE,alliance of liberals and democrats,alianta liberalilor si democratilor,5662,46745,2331617,1102718,1062316,Sud-EstALDE,
2395,Romania,RO,2,RO22,Sud-Est,EP,2019,IND.,,,,41725,2331617,1102718,1062316,Sud-EstIND.,
2396,Romania,RO,2,RO22,Sud-Est,EP,2019,OTHER,,,,34828,2331617,1102718,1062316,Sud-EstOTHER,
2397,Romania,RO,2,RO22,Sud-Est,EP,2019,PMP,people's movement party,partidul miscarea populara,3210,74137,2331617,1102718,1062316,Sud-EstPMP,6.2
2398,Romania,RO,2,RO22,Sud-Est,EP,2019,PNL,national liberal party-bratianu,partidul national liberal-bratianu,6762,279234,2331617,1102718,1062316,Sud-EstPNL,6.0543
2399,Romania,RO,2,RO22,Sud-Est,EP,2019,PRO,pro romania,pro romania,7359,103052,2331617,1102718,1062316,Sud-EstPRO,6
2400,Romania,RO,2,RO22,Sud-Est,EP,2019,PSD,social democratic party,partidul social democrat,120,273242,2331617,1102718,1062316,Sud-EstPSD,3.2325
2401,Romania,RO,2,RO22,Sud-Est,EP,2019,UDM,democratic union of hungarians in romania / democratic alliance of hungarians in romania,uniunea democrata maghiara din romania / romaniai magyar demokrata szovetseg,1105,6667,2331617,1102718,1062316,Sud-EstUDM,
2402,Romania,RO,2,RO22,Sud-Est,EP,2019,USR-PLUS,save romania union,uniunea salvati romania,5969,202686,2331617,1102718,1062316,Sud-EstUSR-PLUS,6
2403,Romania,RO,2,RO31,Sud - Muntenia,EP,2019,ALDE,alliance of liberals and democrats,alianta liberalilor si democratilor,5662,69106,2631839,1331768,1284681,Sud - MunteniaALDE,
2404,Romania,RO,2,RO31,Sud - Muntenia,EP,2019,IND.,,,,38124,2631839,1331768,1284681,Sud - MunteniaIND.,
2405,Romania,RO,2,RO31,Sud - Muntenia,EP,2019,OTHER,,,,36250,2631839,1331768,1284681,Sud - MunteniaOTHER,
2406,Romania,RO,2,RO31,Sud - Muntenia,EP,2019,PMP,people's movement party,partidul miscarea populara,3210,77652,2631839,1331768,1284681,Sud - MunteniaPMP,6.2
2407,Romania,RO,2,RO31,Sud - Muntenia,EP,2019,PNL,national liberal party-bratianu,partidul national liberal-bratianu,6762,340720,2631839,1331768,1284681,Sud - MunteniaPNL,6.0543
2408,Romania,RO,2,RO31,Sud - Muntenia,EP,2019,PRO,pro romania,pro romania,7359,99438,2631839,1331768,1284681,Sud - MunteniaPRO,6
2409,Romania,RO,2,RO31,Sud - Muntenia,EP,2019,PSD,social democratic party,partidul social democrat,120,401826,2631839,1331768,1284681,Sud - MunteniaPSD,3.2325
2410,Romania,RO,2,RO31,Sud - Muntenia,EP,2019,UDM,democratic union of hungarians in romania / democratic alliance of hungarians in romania,uniunea democrata maghiara din romania / romaniai magyar demokrata szovetseg,1105,8003,2631839,1331768,1284681,Sud - MunteniaUDM,
2411,Romania,RO,2,RO31,Sud - Muntenia,EP,2019,USR-PLUS,save romania union,uniunea salvati romania,5969,213562,2631839,1331768,1284681,Sud - MunteniaUSR-PLUS,6
2412,Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2019,ALDE,alliance of liberals and democrats,alianta liberalilor si democratilor,5662,46106,2154702,1171623,1148421,Bucureşti - IlfovALDE,
2413,Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2019,IND.,,,,49702,2154702,1171623,1148421,Bucureşti - IlfovIND.,
2414,Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2019,OTHER,,,,33333,2154702,1171623,1148421,Bucureşti - IlfovOTHER,
2415,Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2019,PMP,people's movement party,partidul miscarea populara,3210,91010,2154702,1171623,1148421,Bucureşti - IlfovPMP,6.2
2416,Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2019,PNL,national liberal party-bratianu,partidul national liberal-bratianu,6762,214427,2154702,1171623,1148421,Bucureşti - IlfovPNL,6.0543
2417,Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2019,PRO,pro romania,pro romania,7359,75613,2154702,1171623,1148421,Bucureşti - IlfovPRO,6
2418,Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2019,PSD,social democratic party,partidul social democrat,120,193576,2154702,1171623,1148421,Bucureşti - IlfovPSD,3.2325
2419,Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2019,UDM,democratic union of hungarians in romania / democratic alliance of hungarians in romania,uniunea democrata maghiara din romania / romaniai magyar demokrata szovetseg,1105,4473,2154702,1171623,1148421,Bucureşti - IlfovUDM,
2420,Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2019,USR-PLUS,save romania union,uniunea salvati romania,5969,440181,2154702,1171623,1148421,Bucureşti - IlfovUSR-PLUS,6
2421,Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,ALDE,alliance of liberals and democrats,alianta liberalilor si democratilor,5662,54678,1798376,900990,870635,Sud-Vest OlteniaALDE,
2422,Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,IND.,,,,16157,1798376,900990,870635,Sud-Vest OlteniaIND.,
2423,Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,OTHER,,,,20283,1798376,900990,870635,Sud-Vest OlteniaOTHER,
2424,Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,PMP,people's movement party,partidul miscarea populara,3210,42087,1798376,900990,870635,Sud-Vest OlteniaPMP,6.2
2425,Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,PNL,national liberal party-bratianu,partidul national liberal-bratianu,6762,215507,1798376,900990,870635,Sud-Vest OlteniaPNL,6.0543
2426,Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,PRO,pro romania,pro romania,7359,63094,1798376,900990,870635,Sud-Vest OlteniaPRO,6
2427,Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,PRODEMO,,,,1499,1798376,900990,870635,Sud-Vest OlteniaPRODEMO,
2428,Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,PSD,social democratic party,partidul social democrat,120,335637,1798376,900990,870635,Sud-Vest OlteniaPSD,3.2325
2429,Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,UDM,democratic union of hungarians in romania / democratic alliance of hungarians in romania,uniunea democrata maghiara din romania / romaniai magyar demokrata szovetseg,1105,4884,1798376,900990,870635,Sud-Vest OlteniaUDM,
2430,Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,USR-PLUS,save romania union,uniunea salvati romania,5969,116809,1798376,900990,870635,Sud-Vest OlteniaUSR-PLUS,6
2431,Romania,RO,2,RO42,Vest,EP,2019,ALDE,alliance of liberals and democrats,alianta liberalilor si democratilor,5662,31198,1667687,825561,802859,VestALDE,
2432,Romania,RO,2,RO42,Vest,EP,2019,IND.,,,,40398,1667687,825561,802859,VestIND.,
2433,Romania,RO,2,RO42,Vest,EP,2019,OTHER,,,,20553,1667687,825561,802859,VestOTHER,
2434,Romania,RO,2,RO42,Vest,EP,2019,PMP,people's movement party,partidul miscarea populara,3210,44148,1667687,825561,802859,VestPMP,6.2
2435,Romania,RO,2,RO42,Vest,EP,2019,PNL,national liberal party-bratianu,partidul national liberal-bratianu,6762,243391,1667687,825561,802859,VestPNL,6.0543
2436,Romania,RO,2,RO42,Vest,EP,2019,PRO,pro romania,pro romania,7359,53074,1667687,825561,802859,VestPRO,6
2437,Romania,RO,2,RO42,Vest,EP,2019,PSD,social democratic party,partidul social democrat,120,162368,1667687,825561,802859,VestPSD,3.2325
2438,Romania,RO,2,RO42,Vest,EP,2019,UDM,democratic union of hungarians in romania / democratic alliance of hungarians in romania,uniunea democrata maghiara din romania / romaniai magyar demokrata szovetseg,1105,24311,1667687,825561,802859,VestUDM,
2439,Romania,RO,2,RO42,Vest,EP,2019,USR-PLUS,save romania union,uniunea salvati romania,5969,183418,1667687,825561,802859,VestUSR-PLUS,6
2440,Slovakia,SK,2,SK01,Bratislavský kraj,EP,2019,KOALICIA PROGRESIVNE SLOVENSKO A SPOLU - OBCIANSKA DEMOKRACIA,together  civic democracy,spolu - obcianska demokracia,8177,64405,571938,180499,177516,Bratislavský krajKOALICIA PROGRESIVNE SLOVENSKO A SPOLU - OBCIANSKA DEMOKRACIA,6
2441,Slovakia,SK,2,SK01,Bratislavský kraj,EP,2019,KOTLEBA - LUDOVA STRANA NASE SLOVENSKO,people's party our slovakia,ludova strana nase slovensko,656,14590,571938,180499,177516,Bratislavský krajKOTLEBA - LUDOVA STRANA NASE SLOVENSKO,8.8
2442,Slovakia,SK,2,SK01,Bratislavský kraj,EP,2019,KRESTANSKA DEMOKRACIA - ZIVOT A PROSPERITA,,,,1635,571938,180499,177516,Bratislavský krajKRESTANSKA DEMOKRACIA - ZIVOT A PROSPERITA,
2443,Slovakia,SK,2,SK01,Bratislavský kraj,EP,2019,KRESTANSKA UNIA,christian union,krestanska unia,7360,5721,571938,180499,177516,Bratislavský krajKRESTANSKA UNIA,
2444,Slovakia,SK,2,SK01,Bratislavský kraj,EP,2019,KRESTANSKODEMOKRATICKE HNUTIE,christian democratic movement,krestanskodemokraticke hnutie,63,14973,571938,180499,177516,Bratislavský krajKRESTANSKODEMOKRATICKE HNUTIE,7.1082
2445,Slovakia,SK,2,SK01,Bratislavský kraj,EP,2019,MOST-HID,most-hid,most-hid,258,1837,571938,180499,177516,Bratislavský krajMOST-HID,
2446,Slovakia,SK,2,SK01,Bratislavský kraj,EP,2019,OBYCAJNI LUDIA A NEZAVISLE OSOBNOSTI (OLANO),ordinary people and independents,obycajni ludia a nezavisle osobnosti,2130,7909,571938,180499,177516,Bratislavský krajOBYCAJNI LUDIA A NEZAVISLE OSOBNOSTI (OLANO),7.4
2447,Slovakia,SK,2,SK01,Bratislavský kraj,EP,2019,OTHER,,,,9585,571938,180499,177516,Bratislavský krajOTHER,
2448,Slovakia,SK,2,SK01,Bratislavský kraj,EP,2019,SLOBODA A SOLIDARITA,freedom and solidarity,sloboda a solidarita,1386,26131,571938,180499,177516,Bratislavský krajSLOBODA A SOLIDARITA,6
2449,Slovakia,SK,2,SK01,Bratislavský kraj,EP,2019,SLOVENSKA NARODNA STRANA,slovak national party,slovenska narodna strana,730,6048,571938,180499,177516,Bratislavský krajSLOVENSKA NARODNA STRANA,
2450,Slovakia,SK,2,SK01,Bratislavský kraj,EP,2019,SME RODINA - BORIS KOLLAR,we are family  boris kollar,sme rodina - boris kollar,4873,4699,571938,180499,177516,Bratislavský krajSME RODINA - BORIS KOLLAR,
2451,Slovakia,SK,2,SK01,Bratislavský kraj,EP,2019,SMER - SOCIALNA DEMOKRACIA,direction  social democracy,smer - socialna demokracia,311,17883,571938,180499,177516,Bratislavský krajSMER - SOCIALNA DEMOKRACIA,3.3799
2452,Slovakia,SK,2,SK01,Bratislavský kraj,EP,2019,STRANA MADARSKEJ KOMUNITY - MAGYAR KOZOSSEG PARTJA,party of the hungarian coalition / party of the hungarian community,strana madarskej koalicie / strana madarskej komunity,349,2100,571938,180499,177516,Bratislavský krajSTRANA MADARSKEJ KOMUNITY - MAGYAR KOZOSSEG PARTJA,
2453,Slovakia,SK,2,SK02,Západné Slovensko,EP,2019,KOALICIA PROGRESIVNE SLOVENSKO A SPOLU - OBCIANSKA DEMOKRACIA,together  civic democracy,spolu - obcianska demokracia,8177,55216,1520236,330190,322948,Západné SlovenskoKOALICIA PROGRESIVNE SLOVENSKO A SPOLU - OBCIANSKA DEMOKRACIA,6
2454,Slovakia,SK,2,SK02,Západné Slovensko,EP,2019,KOTLEBA - LUDOVA STRANA NASE SLOVENSKO,people's party our slovakia,ludova strana nase slovensko,656,39961,1520236,330190,322948,Západné SlovenskoKOTLEBA - LUDOVA STRANA NASE SLOVENSKO,8.8
2455,Slovakia,SK,2,SK02,Západné Slovensko,EP,2019,KRESTANSKA DEMOKRACIA - ZIVOT A PROSPERITA,,,,4521,1520236,330190,322948,Západné SlovenskoKRESTANSKA DEMOKRACIA - ZIVOT A PROSPERITA,
2456,Slovakia,SK,2,SK02,Západné Slovensko,EP,2019,KRESTANSKA UNIA,christian union,krestanska unia,7360,11796,1520236,330190,322948,Západné SlovenskoKRESTANSKA UNIA,
2457,Slovakia,SK,2,SK02,Západné Slovensko,EP,2019,KRESTANSKODEMOKRATICKE HNUTIE,christian democratic movement,krestanskodemokraticke hnutie,63,24563,1520236,330190,322948,Západné SlovenskoKRESTANSKODEMOKRATICKE HNUTIE,7.1082
2458,Slovakia,SK,2,SK02,Západné Slovensko,EP,2019,MOST-HID,most-hid,most-hid,258,13174,1520236,330190,322948,Západné SlovenskoMOST-HID,
2459,Slovakia,SK,2,SK02,Západné Slovensko,EP,2019,OBYCAJNI LUDIA A NEZAVISLE OSOBNOSTI (OLANO),ordinary people and independents,obycajni ludia a nezavisle osobnosti,2130,15515,1520236,330190,322948,Západné SlovenskoOBYCAJNI LUDIA A NEZAVISLE OSOBNOSTI (OLANO),7.4
2460,Slovakia,SK,2,SK02,Západné Slovensko,EP,2019,OTHER,,,,19974,1520236,330190,322948,Západné SlovenskoOTHER,
2461,Slovakia,SK,2,SK02,Západné Slovensko,EP,2019,SLOBODA A SOLIDARITA,freedom and solidarity,sloboda a solidarita,1386,29295,1520236,330190,322948,Západné SlovenskoSLOBODA A SOLIDARITA,6
2462,Slovakia,SK,2,SK02,Západné Slovensko,EP,2019,SLOVENSKA NARODNA STRANA,slovak national party,slovenska narodna strana,730,13015,1520236,330190,322948,Západné SlovenskoSLOVENSKA NARODNA STRANA,
2463,Slovakia,SK,2,SK02,Západné Slovensko,EP,2019,SME RODINA - BORIS KOLLAR,we are family  boris kollar,sme rodina - boris kollar,4873,10270,1520236,330190,322948,Západné SlovenskoSME RODINA - BORIS KOLLAR,
2464,Slovakia,SK,2,SK02,Západné Slovensko,EP,2019,SMER - SOCIALNA DEMOKRACIA,direction  social democracy,smer - socialna demokracia,311,53095,1520236,330190,322948,Západné SlovenskoSMER - SOCIALNA DEMOKRACIA,3.3799
2465,Slovakia,SK,2,SK02,Západné Slovensko,EP,2019,STRANA MADARSKEJ KOMUNITY - MAGYAR KOZOSSEG PARTJA,party of the hungarian coalition / party of the hungarian community,strana madarskej koalicie / strana madarskej komunity,349,32553,1520236,330190,322948,Západné SlovenskoSTRANA MADARSKEJ KOMUNITY - MAGYAR KOZOSSEG PARTJA,
2466,Slovakia,SK,2,SK03,Stredné Slovensko,EP,2019,DOMA DOBRE,,,,1404,1081921,244538,239169,Stredné SlovenskoDOMA DOBRE,
2467,Slovakia,SK,2,SK03,Stredné Slovensko,EP,2019,KOALICIA PROGRESIVNE SLOVENSKO A SPOLU - OBCIANSKA DEMOKRACIA,together  civic democracy,spolu - obcianska demokracia,8177,42428,1081921,244538,239169,Stredné SlovenskoKOALICIA PROGRESIVNE SLOVENSKO A SPOLU - OBCIANSKA DEMOKRACIA,6
2468,Slovakia,SK,2,SK03,Stredné Slovensko,EP,2019,KOTLEBA - LUDOVA STRANA NASE SLOVENSKO,people's party our slovakia,ludova strana nase slovensko,656,36032,1081921,244538,239169,Stredné SlovenskoKOTLEBA - LUDOVA STRANA NASE SLOVENSKO,8.8
2469,Slovakia,SK,2,SK03,Stredné Slovensko,EP,2019,KRESTANSKA DEMOKRACIA - ZIVOT A PROSPERITA,,,,5403,1081921,244538,239169,Stredné SlovenskoKRESTANSKA DEMOKRACIA - ZIVOT A PROSPERITA,
2470,Slovakia,SK,2,SK03,Stredné Slovensko,EP,2019,KRESTANSKA UNIA,christian union,krestanska unia,7360,9855,1081921,244538,239169,Stredné SlovenskoKRESTANSKA UNIA,
2471,Slovakia,SK,2,SK03,Stredné Slovensko,EP,2019,KRESTANSKODEMOKRATICKE HNUTIE,christian democratic movement,krestanskodemokraticke hnutie,63,23813,1081921,244538,239169,Stredné SlovenskoKRESTANSKODEMOKRATICKE HNUTIE,7.1082
2472,Slovakia,SK,2,SK03,Stredné Slovensko,EP,2019,MOST-HID,most-hid,most-hid,258,3594,1081921,244538,239169,Stredné SlovenskoMOST-HID,
2473,Slovakia,SK,2,SK03,Stredné Slovensko,EP,2019,OBYCAJNI LUDIA A NEZAVISLE OSOBNOSTI (OLANO),ordinary people and independents,obycajni ludia a nezavisle osobnosti,2130,11177,1081921,244538,239169,Stredné SlovenskoOBYCAJNI LUDIA A NEZAVISLE OSOBNOSTI (OLANO),7.4
2474,Slovakia,SK,2,SK03,Stredné Slovensko,EP,2019,OTHER,,,,15061,1081921,244538,239169,Stredné SlovenskoOTHER,
2475,Slovakia,SK,2,SK03,Stredné Slovensko,EP,2019,SLOBODA A SOLIDARITA,freedom and solidarity,sloboda a solidarita,1386,21226,1081921,244538,239169,Stredné SlovenskoSLOBODA A SOLIDARITA,6
2476,Slovakia,SK,2,SK03,Stredné Slovensko,EP,2019,SLOVENSKA NARODNA STRANA,slovak national party,slovenska narodna strana,730,11959,1081921,244538,239169,Stredné SlovenskoSLOVENSKA NARODNA STRANA,
2477,Slovakia,SK,2,SK03,Stredné Slovensko,EP,2019,SME RODINA - BORIS KOLLAR,we are family  boris kollar,sme rodina - boris kollar,4873,7869,1081921,244538,239169,Stredné SlovenskoSME RODINA - BORIS KOLLAR,
2478,Slovakia,SK,2,SK03,Stredné Slovensko,EP,2019,SMER - SOCIALNA DEMOKRACIA,direction  social democracy,smer - socialna demokracia,311,43003,1081921,244538,239169,Stredné SlovenskoSMER - SOCIALNA DEMOKRACIA,3.3799
2479,Slovakia,SK,2,SK03,Stredné Slovensko,EP,2019,STRANA MADARSKEJ KOMUNITY - MAGYAR KOZOSSEG PARTJA,party of the hungarian coalition / party of the hungarian community,strana madarskej koalicie / strana madarskej komunity,349,6345,1081921,244538,239169,Stredné SlovenskoSTRANA MADARSKEJ KOMUNITY - MAGYAR KOZOSSEG PARTJA,
2480,Slovakia,SK,2,SK04,Východné Slovensko,EP,2019,DEMOKRATICKA STRANA,,,,1339,1255706,252171,246047,Východné SlovenskoDEMOKRATICKA STRANA,
2481,Slovakia,SK,2,SK04,Východné Slovensko,EP,2019,DOPRAVA,,,,1660,1255706,252171,246047,Východné SlovenskoDOPRAVA,
2482,Slovakia,SK,2,SK04,Východné Slovensko,EP,2019,KOALICIA PROGRESIVNE SLOVENSKO A SPOLU - OBCIANSKA DEMOKRACIA,together  civic democracy,spolu - obcianska demokracia,8177,36206,1255706,252171,246047,Východné SlovenskoKOALICIA PROGRESIVNE SLOVENSKO A SPOLU - OBCIANSKA DEMOKRACIA,6
2483,Slovakia,SK,2,SK04,Východné Slovensko,EP,2019,KOREKTURA - ANDREJ HRYC,,,,1231,1255706,252171,246047,Východné SlovenskoKOREKTURA - ANDREJ HRYC,
2484,Slovakia,SK,2,SK04,Východné Slovensko,EP,2019,KOTLEBA - LUDOVA STRANA NASE SLOVENSKO,people's party our slovakia,ludova strana nase slovensko,656,28412,1255706,252171,246047,Východné SlovenskoKOTLEBA - LUDOVA STRANA NASE SLOVENSKO,8.8
2485,Slovakia,SK,2,SK04,Východné Slovensko,EP,2019,KRESTANSKA DEMOKRACIA - ZIVOT A PROSPERITA,,,,8815,1255706,252171,246047,Východné SlovenskoKRESTANSKA DEMOKRACIA - ZIVOT A PROSPERITA,
2486,Slovakia,SK,2,SK04,Východné Slovensko,EP,2019,KRESTANSKA UNIA,christian union,krestanska unia,7360,10602,1255706,252171,246047,Východné SlovenskoKRESTANSKA UNIA,
2487,Slovakia,SK,2,SK04,Východné Slovensko,EP,2019,KRESTANSKODEMOKRATICKE HNUTIE,christian democratic movement,krestanskodemokraticke hnutie,63,32239,1255706,252171,246047,Východné SlovenskoKRESTANSKODEMOKRATICKE HNUTIE,7.1082
2488,Slovakia,SK,2,SK04,Východné Slovensko,EP,2019,MOST-HID,most-hid,most-hid,258,6957,1255706,252171,246047,Východné SlovenskoMOST-HID,
2489,Slovakia,SK,2,SK04,Východné Slovensko,EP,2019,NARODNA KOALICIA,,,,1747,1255706,252171,246047,Východné SlovenskoNARODNA KOALICIA,
2490,Slovakia,SK,2,SK04,Východné Slovensko,EP,2019,OBYCAJNI LUDIA A NEZAVISLE OSOBNOSTI (OLANO),ordinary people and independents,obycajni ludia a nezavisle osobnosti,2130,17233,1255706,252171,246047,Východné SlovenskoOBYCAJNI LUDIA A NEZAVISLE OSOBNOSTI (OLANO),7.4
2491,Slovakia,SK,2,SK04,Východné Slovensko,EP,2019,OTHER,,,,14163,1255706,252171,246047,Východné SlovenskoOTHER,
2492,Slovakia,SK,2,SK04,Východné Slovensko,EP,2019,SLOBODA A SOLIDARITA,freedom and solidarity,sloboda a solidarita,1386,18187,1255706,252171,246047,Východné SlovenskoSLOBODA A SOLIDARITA,6
2493,Slovakia,SK,2,SK04,Východné Slovensko,EP,2019,SLOVENSKA NARODNA STRANA,slovak national party,slovenska narodna strana,730,9308,1255706,252171,246047,Východné SlovenskoSLOVENSKA NARODNA STRANA,
2494,Slovakia,SK,2,SK04,Východné Slovensko,EP,2019,SME RODINA - BORIS KOLLAR,we are family  boris kollar,sme rodina - boris kollar,4873,9002,1255706,252171,246047,Východné SlovenskoSME RODINA - BORIS KOLLAR,
2495,Slovakia,SK,2,SK04,Východné Slovensko,EP,2019,SMER - SOCIALNA DEMOKRACIA,direction  social democracy,smer - socialna demokracia,311,41015,1255706,252171,246047,Východné SlovenskoSMER - SOCIALNA DEMOKRACIA,3.3799
2496,Slovakia,SK,2,SK04,Východné Slovensko,EP,2019,STRANA MADARSKEJ KOMUNITY - MAGYAR KOZOSSEG PARTJA,party of the hungarian coalition / party of the hungarian community,strana madarskej koalicie / strana madarskej komunity,349,7931,1255706,252171,246047,Východné SlovenskoSTRANA MADARSKEJ KOMUNITY - MAGYAR KOZOSSEG PARTJA,
2497,Slovenia,SI,1,,,EP,2019,DESUS,democratic party of retired people of slovenia,demokraticna stranka upokojencev slovenije,467,27329,1704866,492457,482075,NADESUS,3.2292
2498,Slovenia,SI,1,,,EP,2019,DOM,patriotic league,domovinska liga,7362,8184,1704866,492457,482075,NADOM,
2499,Slovenia,SI,1,,,EP,2019,LEVICA,the left,levica,6131,30983,1704866,492457,482075,NALEVICA,1.3
2500,Slovenia,SI,1,,,EP,2019,MARJANA,list of marjan sarec,lista marjana sarca,6132,74431,1704866,492457,482075,NAMARJANA,3.3
2501,Slovenia,SI,1,,,EP,2019,N.SI,new slovenia -- christian people's party,nova slovenija - krscanska ljudska stranka,1618,53621,1704866,492457,482075,NAN.SI,7.9345
2502,Slovenia,SI,1,,,EP,2019,OTHER,,,,5832,1704866,492457,482075,NAOTHER,
2503,Slovenia,SI,1,,,EP,2019,POVEZIMO,connect,povezimo se,7363,7980,1704866,492457,482075,NAPOVEZIMO,
2504,Slovenia,SI,1,,,EP,2019,SAB,alliance of alenka bratusek / party of alenka bratuek,zaveznistvo alenke bratusek / stranka alenke bratusek,3114,19369,1704866,492457,482075,NASAB,
2505,Slovenia,SI,1,,,EP,2019,SD,social democrats / united list of social democrats,socialni demokrati / zdruzena lista socialnih demokratov,1403,89936,1704866,492457,482075,NASD,3.0637
2506,Slovenia,SI,1,,,EP,2019,SDS - SLS,slovenian democratic party,slovenska demokratska stranka,472,126534,1704866,492457,482075,NASDS - SLS,6.9996
2507,Slovenia,SI,1,,,EP,2019,SMC,party of miro cerar / modern center party,stranka mira cerarja / stranka modernega centra,3098,7823,1704866,492457,482075,NASMC,
2508,Slovenia,SI,1,,,EP,2019,SNS,slovenian national party,slovenska nacionalna stranka,96,19347,1704866,492457,482075,NASNS,
2509,Slovenia,SI,1,,,EP,2019,ZELENI,greens of slovenia,zeleni slovenije,1494,10706,1704866,492457,482075,NAZELENI,
2510,Spain,ES,2,ES11,Galicia,EP,2019,AHORA REPUBLICAS,republican left of catalonia,esquerra republicana de catalunya,848,172088,2703649,1474527,1457861,GaliciaAHORA REPUBLICAS,3.1072
2511,Spain,ES,2,ES11,Galicia,EP,2019,CEUS,coalition for the europe of the peoples,coalicion por la europa de los pueblos,5853,6492,2703649,1474527,1457861,GaliciaCEUS,
2512,Spain,ES,2,ES11,Galicia,EP,2019,CPE,,,,15375,2703649,1474527,1457861,GaliciaCPE,
2513,Spain,ES,2,ES11,Galicia,EP,2019,CS,,,,97416,2703649,1474527,1457861,GaliciaCS,
2514,Spain,ES,2,ES11,Galicia,EP,2019,JUNTS,together for catalonia,junts per catalunya,7421,1974,2703649,1474527,1457861,GaliciaJUNTS,
2515,Spain,ES,2,ES11,Galicia,EP,2019,OTHER,,,,26532,2703649,1474527,1457861,GaliciaOTHER,
