"year.x","geo","regionname.x","weighted_avg_left_right","avg_GDP_per_inhabitant_million_euros","available_hospital_beds_per_100k","real_labour_productivity_per_person_employed_2019_base_year","railway_km_per_square_km","raw_milk_on_farms","pop_density_per_square_km","percentage_of_population_at_risk_poverty","net_migration_per_capita","count_of_all_crime_per_100k","percentage_individuals_regularly_using_internet","inability_to_afford_meal_with_meat_every_second_day_percent_2021","inability_to_meet_unexpected_financial_expenses_percent_2021","average_age","F.M_ratio","disposable_income_avg","gross_income_per_capita","employment_rate","proportion_with_higher_educ","total_votes","total_weighted_score"
2019,"PL84","Podlaskie",7.39759194344603,11820.78,558.95,117.8,38,2906,57.5,18.8,-1576,349.2,NA,1.8,19.8,48.3953877509276,1.07366246146446,13117.38,7000,68.2,0.31132783195799,222018,1642398.5681
2019,"PL91","Warszawski stołeczny",6.67203728046799,93425.71,580.43,123.2,NA,166,510.2,11.5,16085,834.31,NA,2.4,15.4,48.9771470105769,1.17879138087604,63732.44,14400,77.45,0.528132033008252,622916,4156118.7746
2019,"PL92","Mazowiecki regionalny",7.44016629124517,28109.47,410.09,119.8,NA,3233,79.5,19.8,-4312,366.88,NA,2.9,18.2,47.8909276399914,1.058202869478,31027.37,8400,66.45,0.246561640410103,512757,3814997.347
2019,"PT11","Norte",4.61011103990887,63524.58,334.36,105.7,21,760.65,169.3,18.3,6961,1457.2,67.01,2.6,32,50.6824433096461,1.13580146160277,45571.57,11100,69.05,0.21925,1020099,4702769.6617
2019,"PT15","Algarve",4.08152694048736,10239.8,273.58,100.5,35,0.47,88.9,18.7,3163,2788.56,74.28,5.1,35,51.3845496069125,1.10180889127297,7746.09,14700,72.75,0.207051762940735,84167,343529.878
2019,"PT16","Centro (PT)",4.56598788433414,40027.7,NA,106.9,34,214.39,79.2,17.3,8404,1146.32,71.44,1.6,28.9,53.0949146154377,1.14006416227785,30318.29,11300,71.55,0.237,576419,2631922.1703
2019,"PT17","Área Metropolitana de Lisboa",4.07226055164447,77439.68,NA,98.1,98,80.8,1015.9,13.3,21050,1905.29,82.5,1.8,28.6,50.1385047441324,1.1775489457515,48140.57,15900,72.1,0.334582708645677,779125,3172800.0023
2019,"PT18","Alentejo",3.93097420987267,13373.23,NA,100.7,23,263.39,22.7,17.9,168,1187.28,67.3,2.4,31.8,53.4794342879166,1.09974279672497,9871.82,11900,69.65,0.192951762059485,172314,677361.89
2019,"PT20","Região Autónoma dos Açores",4.58936552640604,4487.27,611.15,107.5,NA,653.83,105.3,31.8,-161,1504.24,75.31,6.4,43.2,47.7051798628478,1.07168014820719,3439.16,12100,65.6,0.129217695576106,34992,160591.0785
2019,"PT30","Região Autónoma da Madeira",5.15340195500933,5126.38,767.81,104.2,NA,1.95,318,27.8,505,1091.97,74.49,5,48.7,49.9001493482327,1.17616618459111,3516.04,11300,67.85,0.19575,82506,425186.5817
2019,"RO11","Nord-Vest",5.45305463165548,27394.5,732.38,131,49,680.9,75,14.7,-6519,742.48,80.33,18.3,37.5,48.3413754388276,1.07042646176927,29734.52,6500,66.9,0.17575,894000,4875030.8407
2019,"RO12","Centru",5.53511029627848,25222.8,728.07,118.2,39,682.1,68.2,21.2,-7280,805.6,69.91,22.8,38.2,49.0766002341013,1.05960573365669,26540.8,6400,60.1,0.1705,735693,4072141.8992
2019,"RO21","Nord-Est",5.17683231078394,23631.89,664.57,103.9,44,878.4,87.5,41.1,-14317,953.98,68.96,19.2,52.8,48.8518048720055,1.02714000665923,28845.45,4300,72.85,0.108,1118153,5788490.5788
2019,"RO22","Sud-Est",5.2211008206137,22188.95,622.8,114.6,52,362.2,70.9,31.1,-14488,1239.43,65.79,23.2,61.6,50.0683944266294,1.05695488224748,24281.03,5400,60.2,0.13025,932351,4867898.5712
2019,"RO31","Sud - Muntenia",5.04869055628407,25528.39,516.39,98.8,37,418.3,86.1,26,-17698,880.66,68.54,22.9,55.2,50.3290268624706,1.05062892410655,28500.77,5000,64.6,0.120939530234883,1133198,5721166.041
2019,"RO32","Bucureşti - Ilfov",5.50150502125035,61660.45,1025.84,135.3,159,10.7,1321.9,2.9,3090,1558.63,74.92,13.7,37.3,47.7978230182879,1.17219081536935,49532.04,14500,72.55,0.385153711572107,1014807,5582965.8061
2019,"RO41","Sud-Vest Oltenia",4.82458155067556,17297.53,674.44,103.4,35,337.6,66.9,31.6,-12191,859.43,69.4,14.6,44.6,50.3061130188807,1.04802389029111,19086.44,5000,63.8,0.144536134033508,773134,3730048.0326
2019,"RO42","Vest",5.37746455239591,21097.13,750.7,133.7,59,293,55.7,14.7,-4143,1014.42,76.03,16.8,47.6,48.828142932304,1.07270816441266,22946.59,7400,60.45,0.153711572106973,686399,3691086.2913
NA,"RS11",NA,NA,19361.94,625.01,94.6,NA,104.91,536.4,NA,NA,824.51,85.04,NA,NA,49.2469608044857,1.15975599523923,NA,NA,65.05,0.358070964517741,NA,NA
NA,"RS12",NA,NA,11757.41,579.78,104,NA,441.82,87.4,NA,NA,729.81,76.02,NA,NA,49.5398475194813,1.07439981467106,NA,NA,60.6,0.189047261815454,NA,NA
NA,"RS21",NA,NA,8473.22,482.96,100.3,NA,725.84,72.4,NA,NA,416.25,73.85,NA,NA,50.4196439302029,1.04672870577513,NA,NA,59.8,0.165708572856786,NA,NA
NA,"RS22",NA,NA,6390.45,601.97,107.6,NA,281.28,57.2,NA,NA,606.44,70.55,NA,NA,50.4502752758167,1.03345200368231,NA,NA,56.75,0.17825,NA,NA
2019,"SE11","Stockholm",5.51821490697582,152085.63,204.09,103.9,64,21.78,361.8,13.1,16008,6204.58,95.39,1.6,17.3,47.2905210111781,1.01513560795261,48082.95,32900,79.5,0.49475,904496,4991203.3105
2019,"SE12","Östra Mellansverige",5.58894475448631,67417.49,210.4,99.5,47,416.52,44.7,16.5,12894,5177.94,96.38,1.9,21.7,49.5291533614427,1.00104296635655,28646.11,24200,75.2,0.39175,643569,3596871.5867
2019,"SE21","Småland med öarna",5.78134945687095,33883.5,219.3,101.8,34,787.09,26.2,15.6,5889,4053.99,95.49,0.9,18.6,50.6589675942058,0.985004054136527,14242.95,23800,78.75,0.347413146713322,329940,1907498.4398
2019,"SE22","Sydsverige",5.92082768962945,60916.3,201.65,102.6,64,355.25,110.1,22.9,11721,5741.1,94.23,1.8,18.9,49.356033611591,1.01538186822906,26016.89,24600,73,0.423605901475369,557772,3302471.9021
2019,"SE23","Västsverige",5.64763904404045,92036.49,195.36,100.6,50,691.61,70.1,17.6,13747,5297.95,96.02,1.2,17.4,49.2606160637246,1.00211554007835,36143.68,26600,79.15,0.397650587353162,784824,4432402.6651
2019,"SE31","Norra Mellansverige",5.57633506869537,31873.36,204.2,101.5,27,171.61,13.5,17.4,4150,4422.61,91.1,2.9,18,51.5914498879133,0.993564117335568,13962.41,22600,75.35,0.315671082229443,315669,1760276.1148
2019,"SE32","Mellersta Norrland",5.22025702897418,14869.4,227.69,100.2,22,110.54,5.3,23.6,1218,4271.93,96.31,1.7,19.3,51.5913475952218,0.986224510050417,6151.72,23100,76.2,0.348238820884337,140746,734730.2958
2019,"SE33","Övre Norrland",4.90478501116548,23688.47,240.2,103.6,13,149.98,3.4,15.1,1044,3537.11,98.36,0.6,14,50.2942903992746,0.96768347506837,8652.09,24000,75.8,0.372343085771443,199275,977401.0331
NA,"SI03",NA,NA,21110.48,375.86,106.5,55,410.86,89,14.1,6707,1408.39,77.45,5.5,29,50.6584279291765,0.999286851349352,15606.19,13700,70.25,0.272,NA,NA
NA,"SI04",NA,NA,27471.83,517.78,104.6,67,212.16,126.9,9.5,8973,2412.94,84.91,3,20.1,49.8596247583596,1.03736629631314,14620.69,15100,73.35,0.3635,NA,NA
2019,"SK01","Bratislavský kraj",6.14848366451666,26559.8,715.17,102.8,117,41.82,328.8,4.3,5549,771.23,80.46,5.1,35.9,48.30752790445,1.14136380651835,12122.5,18700,77.2,0.43260815203801,145891,897008.4303
2019,"SK02","Západné Slovensko",6.09978776034368,29245.01,471.62,105.4,81,453.38,123,7.4,830,343.57,84.03,10.1,23.5,48.336566128698,1.06498280981932,19743.53,9900,70,0.212946763309173,217645,1327588.3071
2019,"SK03","Stredné Slovensko",6.17027789609352,18798.56,583.78,103.9,66,235.03,82.7,15.6,-1200,383.28,79.91,17.2,25.1,47.5508768919933,1.06769139035859,14844.74,10000,68.05,0.221194701324669,177679,1096328.8063
2019,"SK04","Východné Slovensko",6.18433429298525,19826.37,630.22,103,72,174.02,103.9,17,-1743,372.63,81.92,15,28.6,46.5140912449076,1.0568659288011,15786.69,7900,63.25,0.224556139034759,173292,1071695.6583
2019,"ELZZ","Abroad votes",4.58231450543622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7542,34559.816
2019,"FRZZ","Abroad votes",5.51159061279056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212438,1170871.2866
2019,"HRZZ","Abroad votes",6.42032352941176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12189,78257.3235
